company_name,business_type,address,city,phone,email,website,gbp_url,google_rating,review_count,years_in_business,employee_count,categories,facebook,instagram,linkedin,recent_reviews,growth_signals,tech_stack,place_id,icp_score,date_collected,qualification_signals,twitter,data_source,search_location
Prestige Auto Detailing,auto detailing,,,+1952-666-8859,,https://prestigedetailing.org,https://www.google.com/maps/place/?q=place_id:ChIJu5GTbscquKIROpRNvLwjP78,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Twin Cities Mobile Detailing,auto detailing,,,+1612-800-2774,,https://twincitiesmobiledetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJoTJneBIvs1IRxrCdve4Y3YM,4.6,20.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Lee's Auto Detailing,auto detailing,,,+1763-898-2382,,https://lees-auto-detailing-108006.square.site,https://www.google.com/maps/place/?q=place_id:ChIJm-wH29Jfn20RH5qSAZyQzfw,5.0,8.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Caliber Auto Glass,auto detailing,"619 S 7th St, Minneapolis, MN 55415",,+1888-461-0010,,https://www.caliber.com,https://www.google.com/maps/place/?q=place_id:ChIJTcgn8N8zs1IRvBaHvOLrV7E,4.9,166.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
SANTANA: A DETAILING COMPANY,auto detailing,,,+1612-460-5583,,https://www.mysantanadetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJYX24Eb4x9ocR5s7kWmKvfYs,5.0,60.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Finest Detailing,auto detailing,,,+1763-276-4435,,https://finest-detailing.com,https://www.google.com/maps/place/?q=place_id:ChIJ7y_e9EvS9gQRtBkyQAE6Ffc,5.0,62.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Supercharged Mobile Detailing,auto detailing,,,+1612-481-6873,,https://www.supercharged-mobile-detailing.com,https://www.google.com/maps/place/?q=place_id:ChIJ3UlbujAa0wURx3ElafStDp4,5.0,12.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Glow on the Go Mobile Auto Detailing,auto detailing,,,+1612-930-7696,,https://www.glowonthegodetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJTa-fmV2G3KkRz_0bvKkAQOE,5.0,60.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Toshio Auto Detail,auto detailing,,,+1612-913-8870,,https://toshioautodetail.com,https://www.google.com/maps/place/?q=place_id:ChIJV1sTcOArs1IRkaC2Ydig83s,5.0,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Mr.Dapp's Detailing,auto detailing,,,+1612-440-6086,,https://mrdappsdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJlZkU0eztf0oR2L_ENnPhoAo,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Neat Freaks Auto Detailing,auto detailing,,,+1612-424-5024,,https://www.neatfreaksautodetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJ2YjBKJWYqgYRekdmDdC8uM0,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Kwdetails,auto detailing,,,+1612-323-3466,,https://www.kwdetails.com,https://www.google.com/maps/place/?q=place_id:ChIJW2SQqli57WIRd_sDU4k3PqM,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Redline Automotive Detailing - Detailing Service,auto detailing,,,+1612-999-4334,,https://redlinedetailingmn.com,https://www.google.com/maps/place/?q=place_id:ChIJmxe3tS_hnC0RHDBNRcYjWKs,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
pureshine Detailing,auto detailing,,,+1763-328-8931,,,https://www.google.com/maps/place/?q=place_id:ChIJQ3tD8eBk0iERx9nubW9chiY,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Throttl Detailing,auto detailing,,,+1651-353-8785,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJjZi9kd4dB60R8pEKRGa-cw4,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Fivks InsideNout Mobile Detail,auto detailing,,,+1313-858-0812,,,https://www.google.com/maps/place/?q=place_id:ChIJVUay0Pv22kMR-bOJ83xJQn8,5.0,10.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
National Detail Pros of Minneapolis,auto detailing,,,+1800-601-0626,,https://nationaldetailpros.com,https://www.google.com/maps/place/?q=place_id:ChIJLZMtoq8zs1IRupXKa45_BIg,3.3,3.0,,,,,,,,,,,20.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Classic Collision,auto detailing,"90 Dale St N, St Paul, MN 55102",,+1651-221-0919,,https://classiccollision.com,https://www.google.com/maps/place/?q=place_id:ChIJ3-zlmpEq9ocR2Dv1b77Qc8o,4.8,339.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
The detail doctor mobile hand carwash,auto detailing,,,+1612-704-0767,,,https://www.google.com/maps/place/?q=place_id:ChIJw9pvomMzs1IReD7-Jt18fhs,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Dirty Fresh Auto Detailers,auto detailing,,,+1763-317-7510,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJ4zhIUFcYjg4Rc2AxHHEWIlw,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
North Star Auto Detailing,auto detailing,"15600 34th Ave N Ste B, Plymouth, MN 55447",,+1763-367-0000,,https://app.urable.com,https://www.google.com/maps/place/?q=place_id:ChIJ3UuZkkJLs1IRmzXa-n6gwFs,5.0,109.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Sheen Auto Spa LLC,auto detailing,"12809 Industrial Park Blvd, Plymouth, MN 55441",,+1763-220-2464,,https://www.sheenautospa.com,https://www.google.com/maps/place/?q=place_id:ChIJbW04J_pLs1IRTIJaSXP437M,4.4,15.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
J&N Detailing,auto detailing,"14530 48th Pl N, Plymouth, MN 55446",,+1763-327-3575,,https://www.jandndetailingmn.com,https://www.google.com/maps/place/?q=place_id:ChIJKytjyWe9mocRWk5dyzWK0Ec,5.0,15.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
PrecisionMN Mobile Detailing LLC,auto detailing,"5025 Garland Ln, Plymouth, MN 55446",,+1612-399-6222,,https://detailermn.com,https://www.google.com/maps/place/?q=place_id:ChIJ7wtTS8yp2YgR9EWZJGNzWOQ,5.0,56.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Midwest Clear Bra and Window Tint,auto detailing,"2405 Annapolis Ln N #210, Plymouth, MN 55441",,+1612-366-5588,,https://clearbramn.com,https://www.google.com/maps/place/?q=place_id:ChIJMRdiKzhKs1IRtipqLJ-zLEU,4.9,200.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Electrified Detailing,auto detailing,"17210 County Rd 6, Plymouth, MN 55447",,+1612-564-9987,,,https://www.google.com/maps/place/?q=place_id:ChIJTwMP80hLs1IRqdW8iHGzKtc,5.0,8.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Dent Werks PDR,auto detailing,"13810 24th Ave N #440, Plymouth, MN 55441",,+1612-599-7719,,https://www.dentwerkspdr.com,https://www.google.com/maps/place/?q=place_id:ChIJE5ZZHicg9ocRGFSinFDdoRg,4.9,117.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Mobile Detail Co.,auto detailing,"1008 Fairfield Spur, Hopkins, MN 55305",,+1763-247-5373,,https://mobiledetailco.com,https://www.google.com/maps/place/?q=place_id:ChIJ93qFQ_JLs1IRL_PwHx1rsFg,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
AdCarDetail,auto detailing,"10540 Excelsior Blvd, Hopkins, MN 55343",,+1952-666-5022,,https://www.adcardetail.com,https://www.google.com/maps/place/?q=place_id:ChIJrbkx82sh9ocR5R6jH6zLQ9k,4.5,34.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
PCF Detailing LLC,auto detailing,"8336 Niagara Ln N, Maple Grove, MN 55311",,+1612-384-0606,,https://pcfdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJjQHnvq9Hs1IRh45tDhMxWNY,5.0,31.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
RYDE AUTO SPA,auto detailing,"6317 Welcome Ave N Suite 12, 13, Brooklyn Park, MN 55429",,+1763-843-8603,,https://www.rydeautospa.com,https://www.google.com/maps/place/?q=place_id:ChIJ0_iilD85s1IR6vV-N6xN7mU,3.8,35.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Paradise Flex Service Car Wash & Detailing Center,auto detailing,"13521 80th Cir N #8961, Maple Grove, MN 55369",,+1763-898-3713,,https://www.paradisecarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJQUE2KeJHs1IRa1AYAG8rxVg,3.7,729.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Dubbs Bubbles Car Wash and Detail Center,auto detailing,"8823 Zealand Ave N, Minneapolis, MN 55445",,+1612-501-0664,,https://www.dubbsbubblesdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJQ27fq2w5s1IR-CCFJU9XHdo,4.8,30.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Octopus Car Wash & Detail Center,auto detailing,"5301 Douglas Dr N, Minneapolis, MN 55429",,+1763-205-4810,,,https://www.google.com/maps/place/?q=place_id:ChIJk82Gxdc2s1IRpFK_shTJk7w,4.0,334.0,,,,,,,,,,,60.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Imola Inc,auto detailing,"13300 15th Ave N, Plymouth, MN 55441",,+1763-205-2561,,https://www.imolamotorsports.com,https://www.google.com/maps/place/?q=place_id:ChIJRUeDeOw0s1IR4W84P_xXXss,4.8,582.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Auto Shine Clinic,auto detailing,"7900 Excelsior Blvd #108, Hopkins, MN 55343",,+1763-222-5115,,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVSV8g9ocRhyjNj8_RmrQ,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Final Touch Auto Works - Paint Protection, Window Tinting & Dent Repair",auto detailing,"7600 W 27th St #219, St Louis Park, MN 55426",,+1763-220-1708,,https://www.finaltouchautoworks.com,https://www.google.com/maps/place/?q=place_id:ChIJidyFKC5FgC4ReNctmK7gBmI,5.0,41.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Bravo Protection Products,auto detailing,"14010 23rd Ave N, Plymouth, MN 55447",,+1952-476-7025,,https://bravoprotectionmn.com,https://www.google.com/maps/place/?q=place_id:ChIJm-ZqORFLs1IRRk4IcPnQo7M,4.8,289.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Mister Car Wash,auto detailing,"11318 Hwy 55, Plymouth, MN 55441",,+1763-541-1419,,https://mistercarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJEVtPjoA1s1IRwmc35b_s8Ho,4.2,641.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Dapper Detailing,auto detailing,"17395 70th Ave N, Maple Grove, MN 55311",,+1763-233-1495,,,https://www.google.com/maps/place/?q=place_id:ChIJw9jN79xJs1IReRkRQkTJfdQ,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Hagaajii Car Detail,auto detailing,,,+1507-338-2451,,https://www.hagaajii.com,https://www.google.com/maps/place/?q=place_id:ChIJk0dnJ8Ja1AsRD6mxHXx_g34,5.0,15.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Twin City Auto Salon,auto detailing,"801 Boone Ave N, Golden Valley, MN 55427",,+1612-225-0220,,https://twincityautosalon.com,https://www.google.com/maps/place/?q=place_id:ChIJB0etHbs1s1IRbFWXGLr03EY,5.0,8.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Extreme Luxury Detailing And Performance LLC,auto detailing,"1628 County Hwy 10 STE 26, Spring Lake Park, MN 55432",,+1763-412-8679,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJ6Uzf2nEls1IRnkoy36DHS4Q,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Custom Clean Mobile Auto Detailing,auto detailing,"7780 Main St NE, Fridley, MN 55432",,+1612-440-4530,,,https://www.google.com/maps/place/?q=place_id:ChIJyyHw9XI1RqsRQ-ZyZ1VIlOE,5.0,11.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Wayzata Bay Car Wash,auto detailing,"143 Lake St E, Wayzata, MN 55391",,+1952-473-4033,,https://www.wayzatabaycarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJlZiyCZNMs1IRWZ8onuKc9F4,4.8,95.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"911 Mobile Detailing - Affordable Full Car Detailing Service Plymouth MN, Mobile Auto Detailing",auto detailing,,,+1763-247-5552,,,https://www.google.com/maps/place/?q=place_id:ChIJzUtmommMRUwRgURu5wtv35Q,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
AO1 Premium Car Detailing,auto detailing,,,+1612-802-9902,,https://bookyourdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJTxStv9nmOQgRvVpdNbFkt0E,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Vortex Detailing & AutoStyling,auto detailing,,,+1657-391-8388,,,https://www.google.com/maps/place/?q=place_id:ChIJG8s-JkVAHmoR2Sy7sW0KWW0,5.0,10.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Ad Car Detail LLC,auto detailing,,,+1763-247-5951,,https://cardetailingservicehopkinsmn.com,https://www.google.com/maps/place/?q=place_id:ChIJzdmcPR9sH4sRtRfuAYMAVAQ,5.0,8.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Plymouth VIP Auto,auto detailing,"9950 County Rd 9, Plymouth, MN 55442",,+1763-553-9113,,https://plymouthvipauto.com,https://www.google.com/maps/place/?q=place_id:ChIJvR_1_nE2s1IR329MES7kCtM,4.6,436.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Tommy's Express® Car Wash,auto detailing,"7201 Bass Lake Rd, New Hope, MN 55428",,+1763-400-4955,,https://tommys-express.com,https://www.google.com/maps/place/?q=place_id:ChIJm-h7FpY3s1IRutWwaQANouQ,4.6,1037.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
GP Auto Detail,auto detailing,,,+1612-790-2496,,https://gp-auto-detail.com,https://www.google.com/maps/place/?q=place_id:ChIJaRqApDoSjmgRqFiljJi7VwE,5.0,6.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Mahan's Mobile Detailing,auto detailing,,,+1612-382-7536,,https://mahansdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJK2TlypJUiGARCGMGbtFKWeo,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Farley’s Auto Detailing,auto detailing,,,+1612-868-6497,,,https://www.google.com/maps/place/?q=place_id:ChIJ30aoehAajGgRzgnBK3COwJc,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
YX Mobile Auto Detailing,auto detailing,"1382 Onondaga St NE, Minneapolis, MN 55432",,+1651-432-1057,,https://facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJc7POtS2PnWURq2s5wv-G7EQ,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
SJC Precision Detail,auto detailing,,,+1612-806-9506,,https://www.sjcprecisiondetail.com,https://www.google.com/maps/place/?q=place_id:ChIJI3OEXSWFigERSu2sTLO_rRw,4.3,6.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Intensity Details,auto detailing,,,+1612-504-0417,,https://intensitydetails.com,https://www.google.com/maps/place/?q=place_id:ChIJPf_1GLlBQ0wRVHYMQVOMh_s,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Will's Mobile Detail and Repair, LLC",auto detailing,,,+1219-506-2275,,,https://www.google.com/maps/place/?q=place_id:ChIJbY_0VTVLs1IRdkeYxA0MTNU,4.7,13.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Liam's Car Detailing Chaska,auto detailing,,,+1952-592-9711,,https://www.liamsdetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJEyXO-qXSi4ERzyRumyy8Qwg,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Majestic Auto Detailing LLC,auto detailing,,,+1612-414-7456,,,https://www.google.com/maps/place/?q=place_id:ChIJy0jK7F3MI0wRtke1q07FpsY,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
shineonsite-detailing,auto detailing,,,+1320-237-5512,,https://shineonsite-detailing.com,https://www.google.com/maps/place/?q=place_id:ChIJ7xyIcoGcWGIRk9-XhlG-h3g,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Northern Star Detailing,auto detailing,,,+1612-517-4879,,,https://www.google.com/maps/place/?q=place_id:ChIJSwkW3-Dq9A0RZXt2nlcjSJA,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Redline Revival Automotive Detailing,auto detailing,,,+1612-865-5626,,,https://www.google.com/maps/place/?q=place_id:ChIJUwkBKsFtYoMRJzva7xa0MY8,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Alpha's Mobile Detailing - Mobile Car Detail Service Minneapolis MN, Quality Auto Detailing",auto detailing,,,+1612-473-6908,,,https://www.google.com/maps/place/?q=place_id:ChIJrX5W8jRN1aoR8mhaL58v93I,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Shine Zone Fleet Services,auto detailing,,,+1763-227-0115,,,https://www.google.com/maps/place/?q=place_id:ChIJ75IHrWNLs1IR9fOESVeM1v0,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Precision Auto Detailing,auto detailing,,,+1612-459-7878,,,https://www.google.com/maps/place/?q=place_id:ChIJW3N9UFBBXIcR5QJmiK6mNJY,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
J&N Auto Details,auto detailing,,,+1612-357-4818,,https://www.instagram.com,https://www.google.com/maps/place/?q=place_id:ChIJkZJh_KoO7mQR5eKqgLfcHzI,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
LuxeWave Detailing,auto detailing,,,+1612-258-4440,,https://luxewavedetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJa00S96uUk48RBT7rHRO4uAs,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Fresh-N-Clean Mobile Detailing,auto detailing,,,+1763-250-8400,,https://freshncleandetail.com,https://www.google.com/maps/place/?q=place_id:ChIJ-bmCWm7mHyQRrgKHRTVUaEg,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Cloud 9 Car Wash & Detail Center - Auto Spa - Ceramic Coating - Paint Correction - Minnesota,auto detailing,"8916 Aztec Dr, Eden Prairie, MN 55347",,+1952-947-0817,,https://cloud9carwash.com,https://www.google.com/maps/place/?q=place_id:ChIJZ5ugvowY9ocRORJaUdy2H_E,4.2,489.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Youngstedts Chanhassen Car Wash & Detail Center,auto detailing,"30 Lake Dr E, Chanhassen, MN 55317",,+1952-906-0654,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJxe4Nv5Ib9ocRnlo-LVXGLYg,4.0,170.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
O.C.Detail,auto detailing,"7262 Washington Ave S, Eden Prairie, MN 55344",,+1612-597-4010,,https://www.ocdetailmn.com,https://www.google.com/maps/place/?q=place_id:ChIJ93XqzRMW9ocRfCY-3mJIo4M,4.9,142.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
High Shine Detailing,auto detailing,"590 Citation Dr, Shakopee, MN 55379",,+1952-412-3175,,https://www.highshinedetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJ4UCiCMZceIAR1sumtQj35Os,5.0,107.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Wash Works Pro Detailing,auto detailing,"6780 Redwing Ln, Chanhassen, MN 55317",,+1612-615-2752,,https://washworkspro.com,https://www.google.com/maps/place/?q=place_id:ChIJOwlLmfxH3AgRHpZ9UZbQDEw,4.7,28.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Pristine Signature / Minnesota PPF,auto detailing,"4444 W 76th St, Edina, MN 55435",,+1651-706-9895,,https://www.pristinedetailmn.com,https://www.google.com/maps/place/?q=place_id:ChIJVVX3IwAq9ocRLfdoenyXmx8,4.7,346.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Automotive Alterations,auto detailing,"2800 4th Ave E, Shakopee, MN 55379",,+1763-242-1341,,,https://www.google.com/maps/place/?q=place_id:ChIJPfXNg0FBs1IRwVm9Uy_-I6Y,5.0,46.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mint Condition Auto Detailing,auto detailing,"7340 County Rd 101, Shakopee, MN 55379",,+1952-934-1713,,https://mintconditiondetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJAyX2ySYf9ocRwRne_DpliYA,4.7,123.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mr. Detail Mobile Detailing - Paint Correction & Ceramic Coating,auto detailing,,,+1612-361-7065,,https://mrdetailmn.com,https://www.google.com/maps/place/?q=place_id:ChIJ2wdSVJIgCKoR1eWubBM7aGA,5.0,49.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
BP Elite Detailing,auto detailing,"1677 Bedford Ln, Shakopee, MN 55379",,+1612-554-2157,,https://www.bpelitedetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJnXo23xIX9ocR0Zp8PmLryMk,5.0,24.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
The 612 Auto Spa,auto detailing,"9616 Palmer Rd, Bloomington, MN 55437",,+1612-417-3587,,https://www.612autospa.com,https://www.google.com/maps/place/?q=place_id:ChIJMdinyE-eoasRgvi4TZZF3rM,5.0,20.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Hot Shot Car Wash & Self Services,auto detailing,"15050 Martin Dr, Eden Prairie, MN 55344",,+1952-949-3020,,,https://www.google.com/maps/place/?q=place_id:ChIJgzpenS8Z9ocRYqvSxTl-MFQ,3.9,161.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
RM Auto Spa,auto detailing,"2430 Chaska Blvd, Chaska, MN 55318",,+1612-618-0306,,https://minnesotaceramiccoatings.com,https://www.google.com/maps/place/?q=place_id:ChIJ7Z30s10n9ocRpuPlqhHkEE0,5.0,45.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Steamology Mobile Detailing,auto detailing,,,+1952-222-5078,,https://steamologydetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJlScH-pob9ocRCsw4ZPQs8Y8,4.9,141.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
